userId,bookId,rating,title
14456,289,10.0,"The Vampire Lestat (Vampire Chronicles, Book II)"
14456,95,10.0,Harry Potter and the Chamber of Secrets (Book 2)
14456,96,10.0,Harry Potter and the Prisoner of Azkaban (Book 3)
14456,97,10.0,Harry Potter and the Goblet of Fire (Book 4)
14456,464,9.0,Gone with the Wind
14456,722,9.0,The Godfather
14456,102,8.0,The Hobbit: or There and Back Again
14456,743,7.0,Flowers In The Attic (Dollanganger)
14456,134,8.0,Midnight in the Garden of Good and Evil: A Savannah Story
14456,738,8.0,American Psycho (Vintage Contemporaries)
14456,230,10.0,Weirdos From Another Planet!
14461,622,9.0,The Eyes of Darkness
14461,173,8.0,Wild Animus
14521,287,5.0,The Perfect Storm : A True Story of Men Against the Sea
14521,257,10.0,"The Bad Beginning (A Series of Unfortunate Events, Book 1)"
14521,744,10.0,Of Mice and Men (Penguin Great Books of the 20th Century)
14521,223,10.0,Jurassic Park
14521,8,10.0,The Da Vinci Code
14521,88,5.0,Circle of Friends
14521,352,5.0,The Client
14521,339,10.0,The Horse Whisperer
14521,212,5.0,A Bend in the Road
14521,745,10.0,The Bonfire of the Vanities
14521,694,5.0,Melody (Logan)
14521,713,9.0,The Prayer of Jabez: Breaking Through to the Blessed Life
14638,743,8.0,Flowers In The Attic (Dollanganger)
14638,542,6.0,The Four Agreements: A Practical Guide to Personal Freedom
14698,451,7.0,Disclosure
14698,298,6.0,Rules of Prey
14698,746,8.0,Skeleton Crew
15049,574,8.0,"Men Are from Mars, Women Are from Venus: A Practical Guide for Improving Communication and Getting What You Want in Your Relationships"
15049,548,9.0,Charlotte's Web (Trophy Newbery)
15049,245,10.0,Island of the Blue Dolphins
15049,132,8.0,The Clan of the Cave Bear (Earth's Children (Paperback))
15049,747,8.0,The Valley of Horses
15049,748,8.0,The Mammoth Hunters (Earth's Children (Paperback))
15049,677,8.0,The Plains of Passage (Earth's Children (Paperback))
15049,525,8.0,Go Ask Alice
15049,313,8.0,Left Behind: A Novel of the Earth's Last Days (Left Behind No. 1)
15049,418,8.0,Tribulation Force: The Continuing Drama of Those Left Behind (Left Behind No. 2)
15049,706,8.0,Nicolae: The Rise of Antichrist (Left Behind No. 3)
15049,707,8.0,Soul Harvest: The World Takes Sides (Left Behind No. 4)
15049,749,8.0,Apollyon: The Destroyer Is Unleashed (Left Behind No. 5)
15049,750,8.0,The Mark: The Beast Rules the World (Left Behind #8)
15049,526,8.0,What to Expect the First Year
15049,445,8.0,What to Expect When You're Expecting (Revised Edition)
15135,51,7.0,At Home in Mitford (The Mitford Years)
15135,713,5.0,The Prayer of Jabez: Breaking Through to the Blessed Life
15408,287,9.0,The Perfect Storm : A True Story of Men Against the Sea
15408,398,7.0,Me Talk Pretty One Day
15408,282,9.0,Holidays on Ice : Stories
15408,601,8.0,The Corrections
15408,654,4.0,The Deep End of the Ocean
15408,99,9.0,1984
15408,100,8.0,Animal Farm
15408,171,10.0,Tis : A Memoir
15408,165,9.0,A Walk in the Woods: Rediscovering America on the Appalachian Trail (Official Guides to the Appalachian Trail)
15408,18,7.0,The Golden Mean: In Which the Extraordinary Correspondence of Griffin &amp; Sabine Concludes
15408,128,9.0,Writing Down the Bones
15418,185,8.0,Bridget Jones: The Edge of Reason
15418,148,10.0,The Hours : A Novel
15418,65,8.0,Seven Up (A Stephanie Plum Novel)
15418,67,8.0,Hard Eight : A Stephanie Plum Novel (A Stephanie Plum Novel)
15418,119,7.0,The Hitchhiker's Guide to the Galaxy
15418,536,9.0,The Laughing Corpse (Anita Blake Vampire Hunter (Paperback))
15418,537,8.0,The Lunatic Cafe (Anita Blake Vampire Hunter (Paperback))
15418,554,7.0,The Green Mile
15589,240,7.0,Tell No One
15602,185,10.0,Bridget Jones: The Edge of Reason
15602,93,10.0,The Secret Life of Bees
15602,236,7.0,The Nanny Diaries: A Novel
15602,586,10.0,The Hours: A Novel
15602,360,8.0,White Oleander : A Novel (Oprah's Book Club)
15602,76,9.0,The Lovely Bones: A Novel
15602,4,10.0,Me Talk Pretty One Day
15602,249,9.0,The Queen of the Damned (Vampire Chronicles (Paperback))
15602,176,8.0,A Heartbreaking Work of Staggering Genius
15602,546,7.0,The Dive From Clausen's Pier : A Novel (Vintage Contemporaries (Paperback))
15602,405,9.0,Confessions of a Shopaholic (Summer Display Opportunity)
15602,453,8.0,Shopaholic Takes Manhattan (Summer Display Opportunity)
15602,607,9.0,Shopaholic Ties the Knot
15602,727,7.0,Atonement: A Novel
15602,8,9.0,The Da Vinci Code
15602,613,9.0,The Devil Wears Prada : A Novel
15602,369,9.0,Three Junes
15602,480,8.0,The Great Gatsby
15602,155,10.0,Good in Bed
15651,11,10.0,The Partner
15651,313,10.0,Left Behind: A Novel of the Earth's Last Days (Left Behind No. 1)
15651,418,10.0,Tribulation Force: The Continuing Drama of Those Left Behind (Left Behind No. 2)
15819,426,10.0,The Boy Next Door
15819,630,5.0,Portrait in Death
15819,243,10.0,Angels &amp; Demons
15945,497,10.0,The Little Prince
15945,449,8.0,I Capture the Castle
15945,338,5.0,"Lamb : The Gospel According to Biff, Christ's Childhood Pal"
15957,236,3.0,The Nanny Diaries: A Novel
15957,405,9.0,Confessions of a Shopaholic (Summer Display Opportunity)
15957,153,9.0,Sex &amp; the City
15957,751,8.0,The Two Dead Girls (Green Mile Series)
15957,752,8.0,The Green Mile: Coffey's Hands (Green Mile Series)
15957,753,8.0,The Green Mile: Night Journey (Green Mile Series)
15957,188,8.0,Couplehood
16009,326,9.0,Wicked: The Life and Times of the Wicked Witch of the West
16009,189,9.0,Confessions of an Ugly Stepsister : A Novel
16009,111,5.0,Suzanne's Diary for Nicholas
16009,453,7.0,Shopaholic Takes Manhattan (Summer Display Opportunity)
16009,607,6.0,Shopaholic Ties the Knot
16009,633,8.0,Tara Road
16009,195,6.0,"Dude, Where's My Country?"
16009,523,9.0,Lies and the Lying Liars Who Tell Them: A Fair and Balanced Look at the Right
16009,410,8.0,The Other Boleyn Girl
16009,182,6.0,The Five People You Meet in Heaven
16106,326,7.0,Wicked: The Life and Times of the Wicked Witch of the West
16106,584,9.0,"Word Freak: Heartbreak, Triumph, Genius, and Obsession in the World of Competitive Scrabble Players"
16106,427,9.0,The Crimson Petal and the White
16106,296,8.0,The Nanny Diaries: A Novel
16106,595,7.0,Flesh and Blood
16106,367,9.0,Big Cherry Holler: A Big Stone Gap Novel (Ballantine Reader's Circle)
16106,599,10.0,Big Stone Gap
16106,552,10.0,Seabiscuit
16106,271,9.0,The Reader
16106,455,10.0,Sisterhood of the Traveling Pants
16106,553,7.0,4 Blondes
16106,243,10.0,Angels &amp; Demons
16106,318,10.0,Possession : A Romance
16106,348,9.0,Shopgirl
16106,70,10.0,The No. 1 Ladies' Detective Agency (Today Show Book Club #8)
16155,321,8.0,A Prayer for Owen Meany
16155,459,8.0,From Potter's Field
16155,623,7.0,Cause of Death
16155,469,7.0,Kitchen
16161,156,9.0,Memoirs of a Geisha Uk
16161,547,9.0,Lucky Man: A Memoir
16246,539,6.0,Sphere
16246,273,9.0,The Book of Ruth (Oprah's Book Club (Paperback))
16246,290,9.0,Into Thin Air : A Personal Account of the Mt. Everest Disaster
16246,79,9.0,Summer Sisters
16246,550,3.0,Insomnia
16246,325,10.0,Fried Green Tomatoes at the Whistle Stop Cafe
16263,269,8.0,Black and Blue : A Novel
16263,133,5.0,The Alienist
16263,83,8.0,Jewel
16263,173,5.0,Wild Animus
16417,624,8.0,The Rapture of Canaan
16417,754,7.0,Airframe
16417,280,9.0,STONES FROM THE RIVER
16488,166,8.0,The Bean Trees
16488,147,8.0,Fried Green Tomatoes at the Whistle Stop Cafe
16488,168,8.0,The Cider House Rules
16488,477,8.0,Breathing Lessons
16488,499,5.0,The Firm
16488,464,8.0,Gone with the Wind
16488,42,7.0,Message in a Bottle
16488,745,7.0,The Bonfire of the Vanities
16488,674,9.0,Zen and the Art of Motorcycle Maintenance: An Inquiry into Values
16488,701,10.0,The Shipping News : A Novel
16504,393,7.0,The Divine Secrets of the Ya-Ya Sisterhood: A Novel
16504,190,8.0,Life of Pi
16504,539,6.0,Sphere
16504,260,10.0,Coraline
16504,306,7.0,Sophie's World: A Novel About the History of Philosophy
16504,331,10.0,The Virgin Suicides
16504,133,8.0,The Alienist
16545,342,7.0,A Wrinkle In Time
16545,41,8.0,Island of the Blue Dolphins (Laurel Leaf Books)
16545,524,9.0,The Bluest Eye
16545,473,9.0,Where the Red Fern Grows
16545,743,6.0,Flowers In The Attic (Dollanganger)
16599,288,8.0,The Girls' Guide to Hunting and Fishing
16599,40,8.0,Interview with the Vampire
16599,249,5.0,The Queen of the Damned (Vampire Chronicles (Paperback))
16599,250,6.0,The Tale of the Body Thief (Vampire Chronicles (Paperback))
16599,211,6.0,Slow Waltz in Cedar Bend
16634,574,7.0,"Men Are from Mars, Women Are from Venus: A Practical Guide for Improving Communication and Getting What You Want in Your Relationships"
16634,193,8.0,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!
16634,476,9.0,The Crimson Petal and the White
16634,360,8.0,White Oleander : A Novel (Oprah's Book Club)
16634,289,10.0,"The Vampire Lestat (Vampire Chronicles, Book II)"
16634,69,10.0,The Mists of Avalon
16634,176,3.0,A Heartbreaking Work of Staggering Genius
16634,196,10.0,Watership Down
16634,130,7.0,The Thorn Birds
16634,259,9.0,Neverwhere
16634,606,10.0,The Stand (The Complete and Uncut Edition)
16634,9,8.0,Lord of the Flies
16634,352,7.0,The Client
16634,755,8.0,Circus of the Damned (Anita Blake Vampire Hunter (Paperback))
16634,537,8.0,The Lunatic Cafe (Anita Blake Vampire Hunter (Paperback))
16634,756,8.0,Bloody Bones (Anita Blake Vampire Hunter (Paperback))
16634,538,8.0,Killing Dance (Anita Blake Vampire Hunter (Paperback))
16634,757,7.0,Club Dead (Southern Vampire Mysteries)
16634,261,8.0,Guilty Pleasures (Anita Blake Vampire Hunter (Paperback))
16634,463,7.0,Presumed Innocent
16634,276,3.0,"Rich Dad, Poor Dad: What the Rich Teach Their Kids About Money--That the Poor and Middle Class Do Not!"
16634,512,8.0,The Handmaid's Tale
16634,570,10.0,The Pillars of the Earth
16634,657,9.0,"Wizard and Glass (The Dark Tower, Book 4)"
16634,758,9.0,Morning Glory
16634,532,8.0,Doomsday Book
16634,759,8.0,Needful Things: The Last Castle Rock Story
16634,760,8.0,Insomnia
16634,135,8.0,Snow Falling on Cedars
16634,761,8.0,Nickel and Dimed: On (Not) Getting By in America
16718,93,8.0,The Secret Life of Bees
16718,405,10.0,Confessions of a Shopaholic (Summer Display Opportunity)
16718,607,10.0,Shopaholic Ties the Knot
16718,419,9.0,The Notebook
16718,746,9.0,Skeleton Crew
16718,687,10.0,Bridget Jones's Diary
16718,155,10.0,Good in Bed
16718,520,10.0,Jemima J: A Novel About Ugly Ducklings and Swans
16718,182,10.0,The Five People You Meet in Heaven
16718,35,9.0,Don't Sweat the Small Stuff and It's All Small Stuff : Simple Ways to Keep the Little Things from Taking Over Your Life (Don't Sweat the Small Stuff Series)
16718,174,9.0,Chicken Soup for the Soul (Chicken Soup for the Soul)
16795,159,4.0,The Poisonwood Bible: A Novel
16795,146,7.0,Little Altars Everywhere: A Novel
16795,3,9.0,One for the Money (Stephanie Plum Novels (Paperback))
16795,578,8.0,The Alchemist: A Fable About Following Your Dream
16795,257,8.0,"The Bad Beginning (A Series of Unfortunate Events, Book 1)"
16795,258,7.0,"The Reptile Room (A Series of Unfortunate Events, Book 2)"
16795,147,9.0,Fried Green Tomatoes at the Whistle Stop Cafe
16795,72,6.0,Songs in Ordinary Time (Oprah's Book Club (Paperback))
16795,74,9.0,Icy Sparks
16795,93,10.0,The Secret Life of Bees
16795,190,10.0,Life of Pi
16795,327,9.0,The Red Tent (Bestselling Backlist)
16795,236,9.0,The Nanny Diaries: A Novel
16795,586,8.0,The Hours: A Novel
16795,587,9.0,Running with Scissors: A Memoir
16795,303,8.0,Four To Score (A Stephanie Plum Novel)
16795,65,6.0,Seven Up (A Stephanie Plum Novel)
16795,432,10.0,The Dogs of Babel (Today Show Book Club #12)
16795,221,9.0,White Oleander : A Novel
16795,76,10.0,The Lovely Bones: A Novel
16795,297,9.0,Violets Are Blue
16795,494,9.0,Roses Are Red
16795,109,8.0,The Catcher in the Rye
16795,557,9.0,The Last Time They Met : A Novel
16795,591,8.0,The Weight of Water
16795,762,8.0,"The Fellowship of the Ring (The Lord of the Rings, Part 1)"
16795,179,8.0,Fahrenheit 451
16795,167,7.0,Congo
16795,540,5.0,Icebound
16795,592,8.0,Intensity
16795,168,5.0,The Cider House Rules
16795,181,5.0,Timeline
16795,596,8.0,Open House (Oprah's Book Club (Paperback))
16795,597,9.0,Big Stone Gap: A Novel (Ballantine Reader's Circle)
16795,530,8.0,Drowning Ruth (Oprah's Book Club)
16795,383,9.0,Back When We Were Grownups: A Novel
16795,517,10.0,The Dive From Clausen's Pier (Alex Awards)
16795,402,8.0,Blessings
16795,78,8.0,A Virtuous Woman (Oprah's Book Club (Paperback))
16795,403,7.0,Midwives: A Novel
16795,271,5.0,The Reader
16795,329,4.0,Empire Falls
16795,238,9.0,House of Sand and Fog
16795,196,6.0,Watership Down
16795,272,8.0,Vinegar Hill (Oprah's Book Club (Paperback))
16795,274,6.0,Charming Billy
16795,113,7.0,"Like Water for Chocolate: A Novel in Monthly Installments, With Recipes, Romances, and Home Remedies"
16795,290,5.0,Into Thin Air : A Personal Account of the Mt. Everest Disaster
16795,763,9.0,Bee Season: A Novel
16795,612,8.0,The Summons
16795,8,10.0,The Da Vinci Code
16795,114,10.0,Skipping Christmas
16795,163,9.0,A Map of the World
16795,1,5.0,The Cat in the Hat
16795,616,7.0,Who Moved My Cheese? An Amazing Way to Deal with Change in Your Work and in Your Life
16795,617,8.0,Blue Diary
16795,619,9.0,Watchers
16795,291,8.0,Lightning
16795,624,9.0,The Rapture of Canaan
16795,764,4.0,The Devil's Code
16795,629,5.0,Chosen Prey
16795,88,9.0,Circle of Friends
16795,352,5.0,The Client
16795,28,6.0,The Pelican Brief
16795,48,8.0,One True Thing
16795,732,5.0,The Rainmaker
16795,339,9.0,The Horse Whisperer
16795,340,5.0,Hannibal
16795,433,5.0,Black and Blue
16795,79,9.0,Summer Sisters
16795,240,9.0,Tell No One
16795,41,9.0,Island of the Blue Dolphins (Laurel Leaf Books)
16795,634,8.0,"Scarlett : The Sequel to Margaret Mitchell's \Gone With the Wind\"""""
16795,533,8.0,Along Came a Spider (Alex Cross Novels)
16795,246,9.0,The Bridges of Madison County
16795,635,6.0,The Celestine Prophecy (Celestine Prophecy)
16795,636,8.0,Simple Abundance:  A Daybook of Comfort and Joy
16795,406,8.0,A Bend in the Road
16795,115,9.0,Nights in Rodanthe
16795,419,10.0,The Notebook
16795,527,9.0,When the Wind Blows
16795,435,8.0,A Walk to Remember
16795,644,8.0,Cradle and All
16795,373,9.0,1st to Die: A Novel
16795,436,6.0,The Rescue
16795,152,8.0,Where the Heart Is (Oprah's Book Club (Paperback))
16795,765,8.0,Thinner
16795,766,7.0,Cujo
16795,767,8.0,It
16795,549,10.0,Misery
16795,286,8.0,Dolores Claiborne
16795,550,8.0,Insomnia
16795,654,9.0,The Deep End of the Ocean
16795,99,8.0,1984
16795,758,10.0,Morning Glory
16795,659,10.0,That Camden Summer
16795,668,9.0,Key of Knowledge (Key Trilogy (Paperback))
16795,669,8.0,"Key of Valor (Roberts, Nora. Key Trilogy, 3.)"
16795,132,7.0,The Clan of the Cave Bear (Earth's Children (Paperback))
16795,503,5.0,The Prince of Tides
16795,138,8.0,Anne Frank: The Diary of a Young Girl
16795,29,8.0,Fear Nothing
16795,768,7.0,Seize the Night
16795,438,8.0,From the Corner of His Eye
16795,687,7.0,Bridget Jones's Diary
16795,346,10.0,The Secret Life of Bees
16795,39,7.0,Two for the Dough
16795,104,10.0,She's Come Undone (Oprah's Book Club)
16795,554,7.0,The Green Mile
16795,692,8.0,The Blue Nowhere : A Novel
16795,279,5.0,SHIPPING NEWS
16795,694,7.0,Melody (Logan)
16795,504,7.0,Seven Habits Of Highly Effective People
16795,743,7.0,Flowers In The Attic (Dollanganger)
16795,323,7.0,The English Patient
16795,117,9.0,"Girl, Interrupted"
16795,217,8.0,OLD MAN AND THE SEA
16795,480,6.0,The Great Gatsby
16795,84,9.0,Christmas Box (Christmas Box Trilogy)
16795,280,7.0,STONES FROM THE RIVER
16795,34,7.0,ANGELA'S ASHES
16795,85,8.0,The Pact: A Love Story
16795,720,9.0,From a Buick 8 : A Novel
16795,374,10.0,Everything's Eventual : 14 Dark Tales
16795,555,9.0,Fall On Your Knees (Oprah #45)
16795,155,9.0,Good in Bed
16795,547,10.0,Lucky Man: A Memoir
16795,182,8.0,The Five People You Meet in Heaven
16795,35,9.0,Don't Sweat the Small Stuff and It's All Small Stuff : Simple Ways to Keep the Little Things from Taking Over Your Life (Don't Sweat the Small Stuff Series)
16795,348,7.0,Shopgirl
16795,769,5.0,Don't Stand Too Close to a Naked Man
16795,325,7.0,Fried Green Tomatoes at the Whistle Stop Cafe
16795,412,10.0,Sabine's Notebook: In Which the Extraordinary Correspondence of Griffin &amp; Sabine Continues
16795,18,9.0,The Golden Mean: In Which the Extraordinary Correspondence of Griffin &amp; Sabine Concludes
16795,392,8.0,It's My F---ing Birthday : A Novel
16795,313,9.0,Left Behind: A Novel of the Earth's Last Days (Left Behind No. 1)
16795,706,9.0,Nicolae: The Rise of Antichrist (Left Behind No. 3)
16795,749,9.0,Apollyon: The Destroyer Is Unleashed (Left Behind No. 5)
16795,716,6.0,Desecration: Antichrist Takes the Throne (Left Behind No. 9)
16795,413,10.0,Griffin &amp; Sabine: An Extraordinary Correspondence
16795,311,8.0,The Book of Questions
16795,220,10.0,The Curious Incident of the Dog in the Night-Time (Vintage Contemporaries)
16795,770,10.0,"A Child Called \It\"": One Child's Courage to Survive"""
16795,24,8.0,Chicken Soup for the Woman's Soul (Chicken Soup for the Soul Series (Paper))
16795,333,9.0,How to Be Good
16908,130,5.0,The Thorn Birds
16908,633,5.0,Tara Road
16908,663,8.0,River's End
16908,666,9.0,The Villa
16916,450,10.0,Silence of the Lambs
16916,625,10.0,Unnatural Exposure
16916,28,10.0,The Pelican Brief
16916,339,7.0,The Horse Whisperer
16916,203,9.0,Dust to Dust
16916,313,10.0,Left Behind: A Novel of the Earth's Last Days (Left Behind No. 1)
16916,418,10.0,Tribulation Force: The Continuing Drama of Those Left Behind (Left Behind No. 2)
16916,706,10.0,Nicolae: The Rise of Antichrist (Left Behind No. 3)
16916,707,10.0,Soul Harvest: The World Takes Sides (Left Behind No. 4)
16916,749,10.0,Apollyon: The Destroyer Is Unleashed (Left Behind No. 5)
16916,750,10.0,The Mark: The Beast Rules the World (Left Behind #8)
16916,716,10.0,Desecration: Antichrist Takes the Throne (Left Behind No. 9)
16966,582,9.0,84 Charing Cross Road
16966,498,9.0,Welcome to Temptation
16966,365,7.0,Now You See Me
16966,252,6.0,A Kiss of Shadows (Meredith Gentry Novels (Paperback))
16966,681,3.0,The Ugly Duckling
16996,2,8.0,Politically Correct Bedtime Stories: Modern Tales for Our Life and Times
16996,744,5.0,Of Mice and Men (Penguin Great Books of the 20th Century)
16996,149,7.0,Faking It
16996,405,7.0,Confessions of a Shopaholic (Summer Display Opportunity)
16996,47,6.0,Echoes
16996,632,9.0,The Copper Beech
16996,279,7.0,SHIPPING NEWS
16996,164,9.0,Plain Truth
17003,262,6.0,The Death of Vishnu: A Novel
17003,193,10.0,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!
17003,166,10.0,The Bean Trees
17003,771,10.0,Animal Dreams
17003,575,5.0,Pigs in Heaven
17003,567,10.0,Fast Food Nation: The Dark Side of the All-American Meal
17003,585,9.0,East of Eden (Oprah's Book Club)
17003,586,10.0,The Hours: A Novel
17003,772,8.0,Middlesex: A Novel
17003,76,9.0,The Lovely Bones: A Novel
17003,4,7.0,Me Talk Pretty One Day
17003,40,7.0,Interview with the Vampire
17003,508,8.0,House of Leaves
17003,232,9.0,Ella Minnow Pea: A Novel in Letters
17003,195,10.0,"Dude, Where's My Country?"
17003,519,10.0,Bastard Out of Carolina
17003,474,9.0,The House on Mango Street (Vintage Contemporaries)
17003,43,8.0,The Joy Luck Club
17003,481,8.0,The Hundred Secret Senses
17183,76,6.0,The Lovely Bones: A Novel
17183,109,6.0,The Catcher in the Rye
17183,126,6.0,Girl with a Pearl Earring
17183,13,6.0,The Virgin Blue
17183,254,6.0,The Bonesetter's Daughter
17190,151,10.0,Ellen Foster
17190,84,10.0,Christmas Box (Christmas Box Trilogy)
17190,313,10.0,Left Behind: A Novel of the Earth's Last Days (Left Behind No. 1)
17190,706,10.0,Nicolae: The Rise of Antichrist (Left Behind No. 3)
17190,750,7.0,The Mark: The Beast Rules the World (Left Behind #8)
17190,716,7.0,Desecration: Antichrist Takes the Throne (Left Behind No. 9)
17282,488,8.0,Full House (Janet Evanovich's Full Series)
17282,66,9.0,Full Speed (Janet Evanovich's Full Series)
17282,452,3.0,Rebecca
17282,689,6.0,The Summerhouse
17667,257,7.0,"The Bad Beginning (A Series of Unfortunate Events, Book 1)"
17667,498,8.0,Welcome to Temptation
17667,487,9.0,Fast Women
17667,110,7.0,Barrel Fever : Stories and Essays (Barrel Fever)
17667,773,7.0,The Blind Assassin
17667,57,7.0,Harry Potter and the Chamber of Secrets (Book 2)
17667,538,5.0,Killing Dance (Anita Blake Vampire Hunter (Paperback))
17667,135,8.0,Snow Falling on Cedars
17859,495,10.0,All That Remains (Kay Scarpetta Mysteries (Paperback))
17859,459,10.0,From Potter's Field
17859,558,10.0,Point of Origin
17859,233,10.0,Black Notice
17859,79,9.0,Summer Sisters
17859,463,10.0,Presumed Innocent
17859,475,10.0,J Is for Judgment
17859,680,10.0,Night Sins
17859,235,9.0,Before I Say Good-Bye
17859,118,5.0,FORREST GUMP (Movie Tie in)
17950,257,10.0,"The Bad Beginning (A Series of Unfortunate Events, Book 1)"
17950,258,10.0,"The Reptile Room (A Series of Unfortunate Events, Book 2)"
17950,774,10.0,"The Wide Window (A Series of Unfortunate Events, Book 3)"
17950,728,10.0,"The Miserable Mill (A Series of Unfortunate Events, Book 4)"
17950,109,9.0,The Catcher in the Rye
17950,268,4.0,While I Was Gone
17950,545,8.0,A Lesson Before Dying (Vintage Contemporaries (Paperback))
17950,272,3.0,Vinegar Hill (Oprah's Book Club (Paperback))
17950,737,8.0,Hannibal
17950,52,4.0,Summer Sisters
17950,31,8.0,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson"
17950,775,5.0,The Street Lawyer
17950,610,5.0,The Testament
17950,53,5.0,The Brethren
17950,27,5.0,A Time to Kill
17950,352,5.0,The Client
17950,210,8.0,To Kill a Mockingbird
17950,246,9.0,The Bridges of Madison County
17950,211,7.0,Slow Waltz in Cedar Bend
17950,419,6.0,The Notebook
17950,435,10.0,A Walk to Remember
17950,278,5.0,We Were the Mulvaneys
17950,138,8.0,Anne Frank: The Diary of a Young Girl
17950,482,6.0,Dolores Claiborne
17950,760,5.0,Insomnia
17950,362,7.0,The Deep End of the Ocean (Oprah's Book Club (Hardcover))
17950,529,8.0,Desperation
17950,754,8.0,Airframe
17950,143,5.0,Angela's Ashes: A Memoir
17950,363,10.0,BAG OF BONES : A NOVEL
17950,698,5.0,The Girl Who Loved Tom Gordon : A Novel
17950,34,8.0,ANGELA'S ASHES
17950,347,5.0,"Artemis Fowl (Artemis Fowl, Book 1)"
17950,769,5.0,Don't Stand Too Close to a Naked Man
17950,481,2.0,The Hundred Secret Senses
17950,24,8.0,Chicken Soup for the Woman's Soul (Chicken Soup for the Soul Series (Paper))
18067,257,8.0,"The Bad Beginning (A Series of Unfortunate Events, Book 1)"
18067,221,6.0,White Oleander : A Novel
18067,109,3.0,The Catcher in the Rye
18067,495,6.0,All That Remains (Kay Scarpetta Mysteries (Paperback))
18067,79,4.0,Summer Sisters
18067,722,9.0,The Godfather
18067,547,8.0,Lucky Man: A Memoir
18082,498,8.0,Welcome to Temptation
18082,199,8.0,The Runaway Jury
18082,79,8.0,Summer Sisters
18082,533,7.0,Along Came a Spider (Alex Cross Novels)
18082,419,9.0,The Notebook
18082,527,7.0,When the Wind Blows
18082,437,9.0,Suzanne's Diary for Nicholas
18082,661,8.0,Small Town Girl
18082,227,9.0,All I Really Need to Know
18155,289,6.0,"The Vampire Lestat (Vampire Chronicles, Book II)"
18155,9,8.0,Lord of the Flies
18155,776,8.0,The Orchid Thief (Ballantine Reader's Circle)
18155,134,8.0,Midnight in the Garden of Good and Evil: A Savannah Story
18172,777,9.0,Point of Origin
18172,778,10.0,Patriot Games (Jack Ryan Novels)
18172,246,9.0,The Bridges of Madison County
18309,167,6.0,Congo
18323,779,8.0,Evening Class
18401,373,10.0,1st to Die: A Novel
19085,181,8.0,Timeline
19085,443,9.0,Black House
19085,259,8.0,Neverwhere
19085,62,8.0,Hideaway
19085,533,8.0,Along Came a Spider (Alex Cross Novels)
19085,353,9.0,Kiss the Girls
19085,528,9.0,Desperation
19085,684,8.0,False Memory
19085,170,9.0,Hearts In Atlantis
19085,705,9.0,Dreamcatcher
19336,76,5.0,The Lovely Bones: A Novel
19336,179,10.0,Fahrenheit 451
19336,197,8.0,Southern Cross
19336,57,9.0,Harry Potter and the Chamber of Secrets (Book 2)
19336,343,8.0,Good Omens
19336,210,7.0,To Kill a Mockingbird
19336,478,5.0,Night
19422,58,7.0,Harry Potter and the Prisoner of Azkaban (Book 3)
19493,586,7.0,The Hours: A Novel
19493,221,10.0,White Oleander : A Novel
19493,76,10.0,The Lovely Bones: A Novel
19493,45,10.0,Engaging The Enemy
19493,78,9.0,A Virtuous Woman (Oprah's Book Club (Paperback))
19493,31,10.0,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson"
19664,771,8.0,Animal Dreams
19664,146,8.0,Little Altars Everywhere: A Novel
19664,287,10.0,The Perfect Storm : A True Story of Men Against the Sea
19664,544,8.0,Cold Mountain : A Novel
19664,405,8.0,Confessions of a Shopaholic (Summer Display Opportunity)
19664,457,9.0,The Secret Diary of Adrian Mole Aged 13 3/4
19664,626,9.0,Here on Earth
19664,419,4.0,The Notebook
19664,116,8.0,Bridget Jones : The Edge of Reason
19664,484,9.0,I'm a Stranger Here Myself: Notes on Returning to America After 20 Years Away
19664,301,9.0,Saint Maybe
19711,587,7.0,Running with Scissors: A Memoir
19711,592,8.0,Intensity
19711,31,9.0,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson"
19711,620,5.0,The Servants of Twilight
19711,625,8.0,Unnatural Exposure
19711,764,8.0,The Devil's Code
19711,195,7.0,"Dude, Where's My Country?"
19711,734,5.0,Tears of the Moon (Irish Trilogy)
19711,684,8.0,False Memory
19711,362,10.0,The Deep End of the Ocean (Oprah's Book Club (Hardcover))
19711,390,8.0,Angela's Ashes (MMP) : A Memoir
19760,179,10.0,Fahrenheit 451
19760,188,10.0,Couplehood
19760,780,9.0,Hearts In Atlantis : New Fiction
19969,224,3.0,The Lost World
19969,195,7.0,"Dude, Where's My Country?"
20060,594,8.0,Dr. Death (Alex Delaware Novels (Paperback))
20060,401,10.0,Pope Joan (Ballantine Reader's Circle)
20060,781,9.0,Stalker: A Peter Decker and Rina Lazarus Novel
20060,622,9.0,The Eyes of Darkness
20060,629,10.0,Chosen Prey
20060,198,2.0,Isle of Dogs
20060,499,9.0,The Firm
20060,136,8.0,The Loop
20060,11,9.0,The Partner
20060,462,9.0,The Summons
20060,562,10.0,Violets Are Blue
20060,645,9.0,The Beach House
20060,354,7.0,A Darkness More Than Night
20060,692,7.0,The Blue Nowhere : A Novel
20060,703,3.0,Hearts in Atlantis
20060,391,9.0,Under the Tuscan Sun
